%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
180.0, -13540.9541015625, 5075.16455078125, -87795.953125, -78461.0390625, -29948.6328125, -47433.7734375, -34822.20703125, -30139.5390625, -187500.015625, 173537.796875, 173711.828125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21814683096424226, 0.7806556526364758, 0.5024398370338261, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204049986E9, 2020-12-18 16:13:24.049
182.0, -13515.49609375, 5202.591796875, -87805.40625, -78463.7421875, -29970.626953125, -47446.13671875, -34851.98046875, -30163.611328125, -187500.015625, 173512.625, 173686.65625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21814683096424226, 0.7806556526364758, 0.5024398370338261, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204049992E9, 2020-12-18 16:13:24.049
184.0, -13537.5126953125, 5119.2646484375, -87818.2578125, -78480.546875, -29984.662109375, -47464.84375, -34871.87109375, -30178.51953125, -187500.015625, 173485.703125, 173659.8125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21907342233665528, 0.7783278377623297, 0.512219925907889, 192.0, 124.5, 16.0, 12.0, 32.0, 8.0, 40.0, 0.0, 0.0, 0.0, 1.6082972040499983E9, 2020-12-18 16:13:24.049
186.0, -13500.85546875, 5093.00146484375, -87775.875, -78441.8984375, -29942.396484375, -47426.12890625, -34824.28515625, -30135.984375, -187500.015625, 173460.8125, 173634.78125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21907342233665528, 0.7783278377623297, 0.512219925907889, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204050004E9, 2020-12-18 16:13:24.050
188.0, -13520.033203125, 5232.07373046875, -87826.8828125, -78486.0234375, -30004.845703125, -47473.29296875, -34879.44921875, -30186.3203125, -187500.015625, 173435.8125, 173609.96875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21907342233665528, 0.7783278377623297, 0.512219925907889, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60829720405001E9, 2020-12-18 16:13:24.050
190.0, -13525.017578125, 5052.3212890625, -87807.8203125, -78471.5859375, -29973.017578125, -47454.6953125, -34853.34375, -30160.90625, -187500.015625, 173405.4375, 173579.53125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21907342233665528, 0.7783278377623297, 0.512219925907889, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204050016E9, 2020-12-18 16:13:24.050
192.0, -13500.7880859375, 5168.86328125, -87816.359375, -78465.6875, -29976.50390625, -47450.44921875, -34861.72265625, -30172.462890625, -187500.015625, 173378.859375, 173552.9375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21907342233665528, 0.7783278377623297, 0.512219925907889, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204050022E9, 2020-12-18 16:13:24.050
194.0, -13554.09765625, 5110.4130859375, -87846.6640625, -78496.2578125, -30004.19921875, -47480.06640625, -34874.8671875, -30189.76171875, -187500.015625, 173351.8125, 173525.96875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2205367200494197, 0.7781639472529758, 0.5141099791664079, 192.0, 124.5, 8.0, 12.0, 40.0, 8.0, 16.0, 0.0, 0.0, 0.0, 1.608297204050028E9, 2020-12-18 16:13:24.050
196.0, -13519.4296875, 5092.263671875, -87799.6796875, -78461.703125, -29966.4453125, -47443.25390625, -34831.83984375, -30143.29296875, -187500.015625, 173325.59375, 173499.671875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2205367200494197, 0.7781639472529758, 0.5141099791664079, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204050034E9, 2020-12-18 16:13:24.050
198.0, -13531.1201171875, 5219.556640625, -87826.640625, -78480.90625, -30011.9765625, -47477.0703125, -34878.93359375, -30189.427734375, -187500.015625, 173302.703125, 173476.953125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2205367200494197, 0.7781639472529758, 0.5141099791664079, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972040500398E9, 2020-12-18 16:13:24.050
200.0, -13544.6875, 5017.18408203125, -87780.8203125, -78441.5, -29974.158203125, -47440.01171875, -34830.453125, -30141.05859375, -187500.015625, 173275.75, 173449.796875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2205367200494197, 0.7781639472529758, 0.5141099791664079, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204050046E9, 2020-12-18 16:13:24.050
202.0, -13507.8291015625, 5176.57421875, -87788.4140625, -78436.875, -29984.126953125, -47441.12890625, -34853.296875, -30161.107421875, -187500.015625, 173249.796875, 173424.0, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2205367200494197, 0.7781639472529758, 0.5141099791664079, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204050052E9, 2020-12-18 16:13:24.050
204.0, -13562.859375, 5132.4521484375, -87810.5703125, -78462.0859375, -30005.205078125, -47466.6328125, -34857.07421875, -30170.986328125, -187500.015625, 173222.390625, 173396.578125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.22326836550833717, 0.7790819891236955, 0.5170550098487832, 192.0, 124.0, 120.0, 12.0, 48.0, 8.0, 32.0, 0.0, 0.0, 0.0, 1.6082972045297196E9, 2020-12-18 16:13:24.529
206.0, -13532.7509765625, 5096.15283203125, -87769.171875, -78425.875, -29961.908203125, -47432.9921875, -34811.65625, -30125.703125, -187500.015625, 173194.765625, 173368.796875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.22326836550833717, 0.7790819891236955, 0.5170550098487832, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299091E9, 2020-12-18 16:13:24.529
208.0, -13540.865234375, 5246.177734375, -87804.265625, -78452.5390625, -30008.333984375, -47458.85546875, -34862.5078125, -30171.58984375, -187500.015625, 173170.015625, 173344.328125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.22326836550833717, 0.7790819891236955, 0.5170550098487832, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299156E9, 2020-12-18 16:13:24.529
210.0, -13539.658203125, 5074.53857421875, -87766.78125, -78431.890625, -29968.859375, -47435.69921875, -34823.61328125, -30134.0390625, -187500.015625, 173143.109375, 173317.40625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.22326836550833717, 0.7790819891236955, 0.5170550098487832, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204529922E9, 2020-12-18 16:13:24.529
212.0, -13504.521484375, 5218.6181640625, -87774.4453125, -78426.59375, -29981.958984375, -47437.21875, -34846.16796875, -30151.451171875, -187500.015625, 173120.015625, 173294.34375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.22326836550833717, 0.7790819891236955, 0.5170550098487832, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204529928E9, 2020-12-18 16:13:24.529
214.0, -13536.037109375, 5173.10986328125, -87804.6640625, -78451.109375, -30002.5, -47455.8359375, -34855.734375, -30161.107421875, -187500.015625, 173092.234375, 173266.5, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2246341882377959, 0.7805410269867745, 0.5215275163684834, 192.0, 124.0, 120.0, 12.0, 56.0, 8.0, 56.0, 0.0, 0.0, 0.0, 1.608297204529934E9, 2020-12-18 16:13:24.529
216.0, -13511.2041015625, 5102.36669921875, -87771.6796875, -78421.359375, -29961.529296875, -47415.06640625, -34810.42578125, -30124.09375, -187500.015625, 173067.265625, 173241.59375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2246341882377959, 0.7805410269867745, 0.5215275163684834, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60829720452994E9, 2020-12-18 16:13:24.529
218.0, -13510.0869140625, 5256.28076171875, -87809.4765625, -78447.0625, -30002.521484375, -47444.7734375, -34846.8359375, -30153.5078125, -187500.015625, 173041.4375, 173216.09375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2246341882377959, 0.7805410269867745, 0.5215275163684834, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299463E9, 2020-12-18 16:13:24.529
220.0, -13498.28515625, 5124.830078125, -87738.4140625, -78375.921875, -29952.4765625, -47395.75390625, -34804.34765625, -30108.267578125, -187500.015625, 173018.140625, 173192.484375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2246341882377959, 0.7805410269867745, 0.5215275163684834, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299523E9, 2020-12-18 16:13:24.529
222.0, -13480.716796875, 5262.06982421875, -87750.890625, -78379.453125, -29970.357421875, -47404.0703125, -34822.7421875, -30123.109375, -187500.015625, 172993.734375, 173168.28125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2246341882377959, 0.7805410269867745, 0.5215275163684834, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299585E9, 2020-12-18 16:13:24.529
224.0, -13551.34765625, 5203.48583984375, -87807.84375, -78434.7265625, -30035.357421875, -47475.328125, -34873.63671875, -30187.572265625, -187500.015625, 172966.875, 173141.59375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.27631709864885096, 0.7942705275600834, 0.5277637777345652, 192.0, 122.5, 96.0, 12.5, 32.0, 8.0, 88.0, 0.0, 0.0, 0.0, 1.6082972045299644E9, 2020-12-18 16:13:24.529
226.0, -13556.5556640625, 5103.59619140625, -87812.6953125, -78431.125, -30037.255859375, -47480.3125, -34888.546875, -30204.849609375, -187500.015625, 172938.21875, 173112.875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.27631709864885096, 0.7942705275600834, 0.5277637777345652, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299704E9, 2020-12-18 16:13:24.529
228.0, -13577.298828125, 5262.49462890625, -87857.8671875, -78433.0546875, -30081.46875, -47514.95703125, -34942.94921875, -30253.173828125, -187500.015625, 172912.640625, 173087.40625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.27631709864885096, 0.7942705275600834, 0.5277637777345652, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299764E9, 2020-12-18 16:13:24.529
230.0, -13513.9755859375, 5092.57666015625, -87764.28125, -78340.0703125, -29963.943359375, -47422.1953125, -34819.03125, -30140.455078125, -187500.015625, 172886.109375, 173060.71875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.27631709864885096, 0.7942705275600834, 0.5277637777345652, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299823E9, 2020-12-18 16:13:24.529
232.0, -13455.50390625, 5276.86669921875, -87751.46875, -78329.671875, -29959.96484375, -47407.51171875, -34809.578125, -30134.330078125, -187500.015625, 172866.46875, 173041.078125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.27631709864885096, 0.7942705275600834, 0.5277637777345652, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045299883E9, 2020-12-18 16:13:24.529
234.0, -13492.8759765625, 5193.427734375, -87793.578125, -78391.390625, -29978.494140625, -47437.1953125, -34826.1171875, -30151.720703125, -187500.015625, 172840.671875, 173015.453125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2671585574306572, 0.7961352826151095, 0.5208818881520269, 192.0, 123.5, 120.0, 12.0, 120.0, 8.0, 8.0, 0.0, 0.0, 0.0, 1.6082972045299945E9, 2020-12-18 16:13:24.529
236.0, -13411.314453125, 5190.8349609375, -87710.609375, -78335.5078125, -29882.203125, -47349.30859375, -34734.8984375, -30055.361328125, -187500.015625, 172816.703125, 172991.453125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2671585574306572, 0.7961352826151095, 0.5208818881520269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300007E9, 2020-12-18 16:13:24.530
238.0, -13413.6162109375, 5324.63232421875, -87765.6875, -78400.6875, -29944.810546875, -47397.20703125, -34790.9375, -30106.16796875, -187500.015625, 172795.90625, 172971.0, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2671585574306572, 0.7961352826151095, 0.5208818881520269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300071E9, 2020-12-18 16:13:24.530
240.0, -13449.423828125, 5145.3935546875, -87745.2109375, -78403.0546875, -29915.57421875, -47386.34375, -34750.79296875, -30079.58984375, -187500.015625, 172770.6875, 172945.828125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2671585574306572, 0.7961352826151095, 0.5208818881520269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300133E9, 2020-12-18 16:13:24.530
242.0, -13421.6630859375, 5276.01708984375, -87753.6640625, -78405.9609375, -29928.76171875, -47388.69140625, -34773.4140625, -30094.275390625, -187500.015625, 172746.40625, 172921.625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2671585574306572, 0.7961352826151095, 0.5208818881520269, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300193E9, 2020-12-18 16:13:24.530
244.0, -13472.8935546875, 5216.025390625, -87794.3203125, -78443.7578125, -29971.876953125, -47441.1953125, -34816.68359375, -30139.046875, -187500.015625, 172722.234375, 172897.546875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2585792787153286, 0.7900676608578783, 0.544440953374338, 192.0, 124.0, 24.0, 12.0, 64.0, 8.5, 96.0, 0.0, 0.0, 0.0, 1.6082972045300255E9, 2020-12-18 16:13:24.530
246.0, -13452.53125, 5143.4267578125, -87753.75, -78412.8671875, -29940.294921875, -47410.53125, -34778.62109375, -30099.283203125, -187500.015625, 172694.59375, 172869.921875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2585792787153286, 0.7900676608578783, 0.544440953374338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300317E9, 2020-12-18 16:13:24.530
248.0, -13451.97265625, 5293.18359375, -87784.328125, -78437.2734375, -29977.041015625, -47435.13671875, -34818.25, -30132.162109375, -187500.015625, 172669.484375, 172845.09375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2585792787153286, 0.7900676608578783, 0.544440953374338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300376E9, 2020-12-18 16:13:24.530
250.0, -13463.103515625, 5115.50927734375, -87762.9140625, -78430.078125, -29942.1953125, -47414.6640625, -34787.78515625, -30104.669921875, -187500.015625, 172648.484375, 172823.953125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2585792787153286, 0.7900676608578783, 0.544440953374338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300436E9, 2020-12-18 16:13:24.530
252.0, -13434.11328125, 5273.15625, -87763.296875, -78426.4765625, -29943.423828125, -47406.9296875, -34780.7890625, -30107.552734375, -187500.015625, 172625.78125, 172801.421875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2585792787153286, 0.7900676608578783, 0.544440953374338, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.60829720453005E9, 2020-12-18 16:13:24.530
254.0, -13494.4404296875, 5218.953125, -87768.3046875, -78401.515625, -29993.134765625, -47452.484375, -34834.87890625, -30147.025390625, -187500.015625, 172612.53125, 172788.28125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2802896473446867, 0.792033845210891, 0.6772205076815843, 192.0, 123.0, 72.0, 12.0, 104.0, 12.5, 40.0, 0.0, 0.0, 0.0, 1.608297204530056E9, 2020-12-18 16:13:24.530
0.0, -13493.5908203125, 5132.94384765625, -87772.703125, -78379.515625, -29966.3125, -47425.83984375, -34809.62109375, -30115.95703125, -187500.015625, 172593.328125, 172769.03125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2802896473446867, 0.792033845210891, 0.6772205076815843, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204530062E9, 2020-12-18 16:13:24.530
2.0, -13501.1015625, 5268.8203125, -87812.734375, -78439.1953125, -30014.94921875, -47469.76171875, -34860.203125, -30175.79296875, -187500.015625, 172571.59375, 172747.53125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2802896473446867, 0.792033845210891, 0.6772205076815843, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204530068E9, 2020-12-18 16:13:24.530
4.0, -13497.4580078125, 5095.0126953125, -87790.1171875, -78438.6171875, -29979.5, -47441.015625, -34810.5625, -30136.07421875, -187500.015625, 172552.734375, 172728.640625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2802896473446867, 0.792033845210891, 0.6772205076815843, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300744E9, 2020-12-18 16:13:24.530
6.0, -13216.8095703125, 5403.84716796875, -87531.28125, -78194.2421875, -29696.615234375, -47165.3984375, -34517.55078125, -29850.3515625, -187500.015625, 172571.125, 172747.0625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2802896473446867, 0.792033845210891, 0.6772205076815843, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045300803E9, 2020-12-18 16:13:24.530
8.0, -12859.1591796875, 5755.61865234375, -87182.375, -77850.2265625, -29337.982421875, -46805.71484375, -34169.84765625, -29486.62109375, -187500.015625, 173394.875, 173571.75, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25914482641415704, 0.7900169462088849, 0.6006102781594872, 192.0, 124.0, 72.0, 12.0, 80.0, 8.0, 48.0, 0.0, 0.0, 0.0, 1.6082972045300865E9, 2020-12-18 16:13:24.530
10.0, -13102.681640625, 5492.494140625, -87438.765625, -78097.8828125, -29594.37890625, -47054.375, -34413.1484375, -29731.6640625, -187500.015625, 174072.390625, 174249.921875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25914482641415704, 0.7900169462088849, 0.6006102781594872, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204530093E9, 2020-12-18 16:13:24.530
12.0, -13311.849609375, 5485.58740234375, -87668.6328125, -78323.9765625, -29843.623046875, -47290.4765625, -34666.99609375, -29983.568359375, -187500.015625, 174092.921875, 174270.484375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25914482641415704, 0.7900169462088849, 0.6006102781594872, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204530099E9, 2020-12-18 16:13:24.530
14.0, -13421.1494140625, 5177.55810546875, -87722.390625, -78386.8515625, -29903.01171875, -47362.00390625, -34723.41015625, -30045.7734375, -187500.015625, 174060.578125, 174237.828125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25914482641415704, 0.7900169462088849, 0.6006102781594872, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204530105E9, 2020-12-18 16:13:24.530
16.0, -13467.037109375, 5242.89208984375, -87774.515625, -78428.5390625, -29965.328125, -47412.69921875, -34775.58203125, -30102.03125, -187500.015625, 174029.53125, 174206.78125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25914482641415704, 0.7900169462088849, 0.6006102781594872, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204530111E9, 2020-12-18 16:13:24.530
18.0, -13534.3828125, 5183.3916015625, -87832.875, -78483.96875, -30022.81640625, -47470.65625, -34832.375, -30156.189453125, -187500.015625, 173998.671875, 174175.765625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.3325724222669845, 0.7870084926547659, 0.5683051457554638, 192.0, 121.5, 40.0, 12.0, 64.0, 8.0, 96.0, 0.0, 0.0, 0.0, 1.608297204530117E9, 2020-12-18 16:13:24.530
20.0, -13578.8408203125, 5055.74072265625, -87835.421875, -78490.046875, -30048.34375, -47506.796875, -34859.890625, -30181.828125, -187500.015625, 173969.125, 174145.75, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.3325724222669845, 0.7870084926547659, 0.5683051457554638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297204530123E9, 2020-12-18 16:13:24.530
22.0, -13583.3330078125, 5215.578125, -87845.953125, -78387.3671875, -30084.150390625, -47524.61328125, -34922.4765625, -30238.244140625, -187500.015625, 173939.484375, 174116.078125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.3325724222669845, 0.7870084926547659, 0.5683051457554638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301292E9, 2020-12-18 16:13:24.530
24.0, -13619.5654296875, 5005.15869140625, -87869.578125, -78400.7265625, -30066.76171875, -47523.11328125, -34909.37890625, -30216.25, -187500.015625, 173909.328125, 174085.6875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.3325724222669845, 0.7870084926547659, 0.5683051457554638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301352E9, 2020-12-18 16:13:24.530
26.0, -13557.0029296875, 5140.72216796875, -87796.953125, -78347.9375, -30034.060546875, -47495.7109375, -34884.38671875, -30197.451171875, -187500.015625, 173882.03125, 174058.453125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.3325724222669845, 0.7870084926547659, 0.5683051457554638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301414E9, 2020-12-18 16:13:24.530
28.0, -13567.9111328125, 5155.5859375, -87795.859375, -78369.9296875, -30043.8046875, -47500.96484375, -34889.70703125, -30205.654296875, -187500.015625, 173852.5625, 174029.046875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.30328622055102616, 0.7895042739839382, 0.58515260172638, 192.0, 123.5, 56.0, 12.0, 96.0, 9.0, 104.0, 0.0, 0.0, 0.0, 1.6082972045301476E9, 2020-12-18 16:13:24.530
30.0, -13546.8779296875, 5089.35791015625, -87770.421875, -78349.078125, -29992.083984375, -47454.71875, -34825.625, -30150.802734375, -187500.015625, 173825.796875, 174001.953125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.30328622055102616, 0.7895042739839382, 0.58515260172638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301538E9, 2020-12-18 16:13:24.530
32.0, -13524.6826171875, 5258.24755859375, -87805.765625, -78376.1015625, -30012.603515625, -47465.6484375, -34841.4296875, -30167.74609375, -187500.015625, 173799.015625, 173975.25, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.30328622055102616, 0.7895042739839382, 0.58515260172638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301597E9, 2020-12-18 16:13:24.530
34.0, -13539.3447265625, 5084.4853515625, -87799.234375, -78399.1640625, -29994.69921875, -47455.58984375, -34824.12890625, -30147.294921875, -187500.015625, 173768.3125, 173944.375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.30328622055102616, 0.7895042739839382, 0.58515260172638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301657E9, 2020-12-18 16:13:24.530
36.0, -13485.298828125, 5230.73291015625, -87804.375, -78422.34375, -29992.21875, -47441.0859375, -34821.89453125, -30140.455078125, -187500.015625, 173743.96875, 173920.03125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.30328622055102616, 0.7895042739839382, 0.58515260172638, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301716E9, 2020-12-18 16:13:24.530
38.0, -13524.97265625, 5207.5986328125, -87839.6484375, -78480.65625, -30020.626953125, -47472.01953125, -34848.42578125, -30172.462890625, -187500.015625, 173716.875, 173893.140625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.28064311838174477, 0.7877521436676893, 0.5695763108767703, 192.0, 123.5, 120.0, 12.0, 72.0, 8.5, 40.0, 0.0, 0.0, 0.0, 1.6082972045301776E9, 2020-12-18 16:13:24.530
40.0, -13500.6767578125, 5142.28662109375, -87798.1171875, -78448.453125, -29973.642578125, -47431.18359375, -34802.26953125, -30135.626953125, -187500.015625, 173688.453125, 173864.484375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.28064311838174477, 0.7877521436676893, 0.5695763108767703, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972045301836E9, 2020-12-18 16:13:24.530
